Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),distance_km,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter
39,4.1,35,20.18085916835158,True,False,False,False,True,False
38,4.6,38,12.435238152054547,False,False,False,False,True,False
37,4.9,38,13.763896210757977,False,True,False,False,True,False
24,4.7,39,10.569528655031586,False,False,False,False,True,False
32,4.7,38,9.192686206949302,False,False,False,False,True,False
38,4.4,31,9.074647672837914,False,True,False,False,True,False
33,3.8,44,10.564405615161895,False,False,False,False,False,True
28,4.0,38,10.72465156807538,False,False,False,False,True,False
20,4.6,14,20.253584375809147,True,False,False,False,True,False
36,4.0,44,4.5607604314529,False,True,False,False,True,False
31,4.8,25,19.975696041451314,True,False,False,False,True,False
39,4.2,54,10.808686201554782,True,False,False,False,True,False
22,4.8,25,17.138074588551884,True,False,False,False,True,False
31,4.4,35,13.763896210757977,True,False,False,False,True,False
37,4.6,30,20.179033045443177,True,False,False,False,False,True
30,4.8,26,1.4923568262398723,False,False,True,False,False,True
23,4.9,30,12.421212735966003,False,False,True,False,True,False
32,4.4,43,13.788957415778517,False,False,False,False,True,False
35,4.7,33,3.0527511596434675,False,True,False,False,True,False
26,4.6,11,3.040539883060508,False,False,False,False,True,False
22,4.8,14,1.5525820816228664,False,False,True,False,False,True
28,5.0,20,12.09937442336077,False,True,False,False,True,False
30,4.0,27,7.46114894864356,True,False,False,False,True,False
20,4.6,15,3.1214062495331607,False,True,False,False,False,True
32,4.8,16,4.537418110277337,False,True,False,False,False,True
35,4.5,19,9.220368460607467,False,False,True,True,False,False
21,4.7,21,12.419850660252768,False,False,True,False,True,False
33,4.7,30,19.659792615101523,False,False,True,False,False,True
30,4.4,34,6.232303380306801,False,True,False,False,True,False
37,4.5,25,12.209717869596636,False,False,False,False,False,True
22,4.0,41,16.608224637742175,False,True,False,False,True,False
34,4.7,27,8.940047176804278,False,False,True,False,True,False
23,4.9,28,13.98951205355768,True,False,False,False,True,False
38,4.3,39,11.719801270530105,True,False,False,True,False,False
23,4.9,15,13.969535082204027,False,False,False,False,True,False
29,4.6,21,3.0187008024382194,False,False,True,False,False,True
36,4.7,24,1.4899874085578333,False,False,False,False,True,False
29,4.6,43,17.09806123890409,False,False,True,False,True,False
20,4.6,28,12.162418131175954,True,False,False,False,True,False
25,4.6,37,12.116946920849994,True,False,False,False,True,False
37,4.7,24,6.128627670485153,True,False,False,False,True,False
21,4.7,24,4.6104717430464985,False,False,True,False,True,False
34,4.9,22,2.930314663391813,False,False,True,False,True,False
32,4.9,25,19.042397449611613,False,True,False,False,False,True
26,4.9,27,12.293290453033771,False,True,False,False,True,False
36,4.9,23,10.865882927764757,False,False,True,False,False,True
38,4.1,47,17.074904532035713,True,False,False,False,True,False
29,4.8,43,12.074047498027575,False,True,False,False,True,False
35,4.2,51,10.88093543843387,False,False,True,False,True,False
23,4.2,31,13.611254468563875,False,False,False,False,False,True
29,4.6,29,9.192119121311745,False,True,False,False,False,True
31,4.6,19,6.209485128886319,False,True,False,False,True,False
21,4.8,16,1.4898458841183333,False,False,False,False,True,False
25,5.0,18,9.314781588433535,True,False,False,False,True,False
37,4.0,36,13.40647565433019,False,False,False,False,False,True
28,4.6,26,19.39585222907509,False,True,False,False,True,False
35,4.9,49,20.180908601250216,False,False,False,False,True,False
25,4.6,35,10.906058503327221,False,True,False,False,True,False
36,4.8,23,3.0198160202815365,False,False,False,False,True,False
31,3.5,40,13.972036025783177,False,False,False,False,False,True
25,4.7,24,7.790336733567704,False,True,False,False,True,False
34,4.9,24,7.60180033473793,False,True,False,False,True,False
27,4.6,15,2.979599835600764,True,False,False,False,False,True
28,4.9,38,16.412484044174796,False,False,True,False,False,True
37,4.5,26,4.663438748149055,False,True,False,False,False,True
31,4.8,17,16.636744591831217,False,True,False,False,False,True
28,4.9,25,9.17624749258827,True,False,False,False,False,True
27,4.7,20,20.887107461224954,False,False,False,False,False,True
29,4.6,27,13.768325585874765,False,False,True,False,True,False
28,4.5,15,6.120938502923837,False,True,False,False,False,True
29,4.8,20,8.811629447251413,True,False,False,False,True,False
24,5.0,12,3.105091522701049,False,True,False,False,False,True
34,4.9,17,7.46060171035436,False,False,True,False,False,True
21,4.7,15,3.0593634547239317,False,False,False,False,False,True
32,4.2,35,7.719759937618291,False,True,False,False,True,False
30,4.8,15,6.210849324534313,True,False,False,False,True,False
22,4.5,18,9.07434222926449,False,True,False,False,False,True
32,4.6,25,5.959266895919676,False,False,True,False,True,False
35,4.8,28,8.952800909210072,False,False,False,False,True,False
30,4.6,43,20.20525323529291,False,False,True,False,True,False
20,3.6,46,4.537653689675138,False,False,False,False,True,False
22,4.9,28,20.18125982649362,False,True,False,False,True,False
37,4.8,48,20.177742451194362,True,False,False,False,True,False
34,4.7,29,4.53013588790832,True,False,False,False,True,False
39,4.7,28,10.428262034058305,False,False,True,True,False,False
39,3.8,42,10.72562572441868,False,True,False,False,False,True
25,4.6,26,19.36320422209685,False,False,True,False,True,False
31,4.0,48,19.66102221350665,False,True,False,True,False,False
25,4.6,21,3.0250598092773755,False,True,False,False,False,True
29,4.6,21,7.790158927084966,False,False,False,True,False,False
29,4.8,18,6.209442398392529,False,False,True,False,False,True
31,5.0,28,6.217860689144307,False,True,False,False,False,True
27,4.8,19,7.660840811905797,False,False,False,False,False,True
32,5.0,47,19.65982489949014,False,True,False,False,True,False
34,4.2,37,6.0504060616582525,False,True,False,False,False,True
25,4.5,12,9.348206267361391,False,True,False,False,False,True
21,4.8,10,3.104605953841284,False,False,True,False,True,False
30,5.0,19,3.0405415100027917,True,False,False,True,False,False
38,4.4,32,13.968990746015168,False,True,False,False,True,False
34,3.7,33,13.973182653917394,False,True,False,False,True,False
32,4.6,28,2.937536254378516,True,False,False,False,False,True
20,4.9,37,16.15438392455014,True,False,False,False,True,False
23,5.0,10,10.641928366460489,True,False,False,False,True,False
24,4.7,12,13.787603106955784,False,False,False,False,False,True
26,5.0,18,14.021750803377119,False,True,False,False,True,False
33,4.3,35,16.819856608097247,True,False,False,False,True,False
31,4.9,19,3.0201353609999835,False,False,True,True,False,False
21,4.7,25,12.464422665211348,False,False,True,False,True,False
23,4.6,30,1.4883352105446686,False,False,False,True,False,False
36,4.2,34,1.4897995018082963,True,False,False,False,True,False
22,4.3,27,1.554514382186963,True,False,False,False,True,False
29,5.0,21,6.128846407056886,False,False,False,False,False,True
34,4.7,19,12.417792351617555,False,False,False,False,False,True
24,4.5,30,13.971759900424741,False,False,True,False,True,False
50,5.0,12,1.5525398251397549,True,False,False,False,False,False
35,4.9,22,7.683332672259472,False,False,True,False,True,False
30,4.9,37,13.583440059634135,True,False,False,False,True,False
30,4.9,21,20.853653606522474,False,True,False,False,True,False
33,4.8,23,17.07395729139767,False,False,False,False,False,True
36,4.1,46,10.867366120252031,False,False,False,False,True,False
39,4.8,22,1.4652507248457556,False,True,False,False,False,True
20,5.0,22,3.0184094452114865,False,False,True,False,False,True
34,4.7,18,4.530462395476539,True,False,False,False,True,False
32,4.3,33,6.049919555217586,False,False,True,False,True,False
27,5.0,15,12.256574293065658,False,False,True,False,False,True
27,4.9,37,14.022136830289478,False,False,False,False,True,False
33,4.2,35,4.656788095044164,True,False,False,False,True,False
30,5.0,21,3.0249963435107836,False,False,True,False,True,False
30,4.8,12,4.610254758948449,False,True,False,False,True,False
21,4.2,39,13.681056958913906,False,True,False,False,False,True
35,4.6,31,16.47648131537372,False,False,True,False,True,False
33,4.8,30,10.705622903496973,True,False,False,False,False,True
37,4.7,15,13.98958472463553,False,False,False,False,False,True
36,4.6,26,7.6510644585303815,False,False,False,False,True,False
21,4.8,19,12.464422665211348,True,False,False,False,True,False
21,4.8,12,14.021848812228344,False,False,True,False,False,True
30,4.6,18,4.561112369847916,False,False,False,False,False,True
30,4.6,45,6.232179267966144,False,False,True,False,True,False
23,4.6,23,20.20642094372373,False,False,True,False,True,False
32,4.3,31,1.536864059415262,False,True,False,False,True,False
32,4.1,22,2.9962426790626724,False,False,False,False,True,False
27,4.5,40,12.162424445777306,True,False,False,False,True,False
30,4.7,15,3.116455382882508,False,True,False,False,False,True
31,4.8,45,13.972751063504559,False,False,True,False,True,False
36,4.2,33,1.5126978119717678,False,True,False,False,True,False
28,4.6,28,10.868212517103021,False,False,True,True,False,False
37,4.9,34,1.5147861398649296,False,True,False,False,True,False
23,4.7,47,19.688324335752394,False,True,False,False,True,False
50,5.0,19,16.90314234117986,False,True,False,False,True,False
38,5.0,36,17.164824725882017,True,False,False,False,True,False
36,4.9,27,20.18093693173923,True,False,False,False,False,True
22,4.9,18,1.5320260227341909,False,False,True,True,False,False
26,4.9,13,7.567411306545492,False,False,False,False,False,True
27,4.9,24,10.641581256626232,False,False,False,True,False,False
28,4.6,15,17.137414711878986,False,False,True,False,False,True
36,4.7,38,16.824864367093813,True,False,False,False,True,False
22,4.6,26,5.969045594353118,False,True,False,False,False,True
35,4.9,21,7.66074883742589,False,True,False,False,False,True
33,4.7,22,1.4897343062370803,False,False,False,False,False,True
30,4.7,27,11.916235157217862,False,False,True,False,True,False
24,4.8,30,9.316238098535406,False,False,False,False,True,False
22,4.7,30,10.710903359654202,False,False,True,False,True,False
35,4.6,28,10.5652785705811,False,False,False,False,False,True
21,4.7,23,6.051108888205776,True,False,False,False,False,True
21,4.7,17,9.192770952683547,False,False,True,False,False,True
39,4.3,44,13.63127120906983,False,True,False,False,True,False
24,4.6,24,3.105369890908668,False,False,False,False,True,False
26,4.7,14,3.0189069957366157,True,False,False,False,False,True
29,4.6,37,17.077949437324616,False,True,False,False,False,True
35,5.0,33,7.79094413843958,True,False,False,False,False,True
28,4.7,29,13.612447554496786,False,False,False,False,True,False
36,4.9,40,16.830914549955864,True,False,False,False,True,False
37,4.7,17,12.417487520918895,False,False,True,True,False,False
23,4.6,15,19.975632175541914,False,False,False,True,False,False
35,4.2,31,8.937919334801594,False,True,False,False,True,False
23,4.9,22,2.9766115118201046,True,False,False,False,True,False
26,4.7,28,5.958771662511523,False,True,False,True,False,False
24,4.6,18,3.025344768407918,False,False,False,False,True,False
28,4.6,14,1.5524171512659315,True,False,False,False,True,False
25,4.8,28,14.02323208308448,False,False,True,False,False,True
37,4.9,22,9.193469879776632,False,False,True,False,True,False
37,4.6,26,3.040697853651633,True,False,False,False,True,False
24,4.7,22,1.5147941817694572,True,False,False,False,True,False
31,3.7,35,13.990192142064847,True,False,False,False,True,False
21,4.8,29,16.825674553493343,False,False,True,False,False,True
28,4.6,15,13.972036025783177,False,True,False,False,True,False
34,4.2,48,12.079397153885393,True,False,False,False,False,True
36,4.6,28,10.416963824321584,False,False,True,False,True,False
23,4.9,19,1.4923354860352303,True,False,False,False,True,False
28,4.5,10,9.348433430020535,False,True,False,False,False,True
28,4.5,15,1.5525629397903205,False,False,True,False,False,True
37,4.1,33,13.989450296958767,True,False,False,False,True,False
30,4.6,18,10.60258238247256,False,False,False,False,False,True
29,4.7,29,10.602507301514994,True,False,False,False,False,True
34,5.0,25,14.022298282479131,False,True,False,False,False,True
22,4.9,17,7.761486237714824,False,False,False,False,True,False
39,4.7,26,9.326602961232513,False,False,False,False,True,False
35,4.4,34,7.66052012420465,False,False,True,False,True,False
29,4.6,24,16.72211837577326,False,True,False,False,True,False
22,5.0,18,10.59395402438727,False,False,True,False,False,True
33,5.0,26,16.849939918016492,True,False,False,False,True,False
27,4.6,27,7.600994631258685,False,False,True,False,True,False
32,4.8,15,16.72129600980331,True,False,False,False,False,True
31,3.7,34,17.137414711878986,False,False,True,False,False,True
23,4.9,21,10.280582064621875,False,False,False,False,False,True
23,4.8,13,20.068058717057326,False,False,False,False,True,False
30,4.6,16,9.22014751541987,True,False,False,False,False,True
31,4.6,18,7.684168603439756,False,False,True,False,False,True
24,4.8,15,12.41687169160696,False,True,False,False,True,False
27,4.9,18,3.027292134044053,False,False,True,False,True,False
38,4.6,30,6.218076509100711,False,False,True,False,False,True
24,4.9,29,9.17624749258827,False,True,False,False,True,False
36,4.8,22,1.560671234748265,False,False,False,False,True,False
27,4.6,32,7.772466272035551,False,False,True,False,True,False
32,4.5,29,3.0589686156370437,False,False,False,False,True,False
34,4.4,34,12.419634114062013,False,False,True,False,True,False
30,4.9,26,7.76260023979039,True,False,False,False,False,True
32,4.6,21,4.674172124263269,False,True,False,False,True,False
33,4.9,22,13.767318777064409,False,True,False,False,False,True
32,4.8,30,9.074573554008944,False,False,False,False,True,False
27,4.6,23,9.181146899051038,True,False,False,False,False,True
28,5.0,26,4.610613705052655,False,False,True,False,True,False
31,5.0,27,4.537516076226438,False,False,True,False,False,True
39,4.6,23,12.098761963862449,False,False,False,False,True,False
28,4.7,26,6.232341754608859,True,False,False,True,False,False
32,4.6,40,13.63090323633241,True,False,False,False,False,True
